objectid,parentid,title,title_alternative,creator,publisher,date,date_is_approximate,description,subject,relation,contributing_institution,publisher_digital,source,listing_code,identifier,format_original,format,type,digitization specifications,rights,rightsstatement,language,metadata_cataloger,metadata_assistants,scanner_technician,scanner_assistants,collection_administrator,date created,date modified,reference url,cdmid,CONTENTdm file name,CONTENTdm file path,display_template,filename,object_location,image_small,image_thumb
ijc_lee_morse_022,,Lee Morse Headshot,,,,1930,y,Black and white photograph of Lee Morse.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 024, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0024,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/36,36,37.jpg,/ijclm/image/37.jpg,image,ijc_lee_morse_022.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_022.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_022_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_022_th.jpg
ijc_lee_morse_023,,Lee Morse Photograph,,S. Peyton,Strauss-Peyton Studio,1930,y,Black and white photograph of Lee Morse half-kneeling on a stool.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 025, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0025,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/37,37,38.jpg,/ijclm/image/38.jpg,image,ijc_lee_morse_023.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_023.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_023_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_023_th.jpg
ijc_lee_morse_024,,Lee Morse Headshot,,Celebrity Chicago,,1930,y,Black and white photograph of Lee Morse wearing a wide-brimmed hat.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 026, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0026,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/38,38,39.jpg,/ijclm/image/39.jpg,image,ijc_lee_morse_024.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_024.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_024_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_024_th.jpg
ijc_lee_morse_025,,Lee Morse Autographed Headshot,,,Kesslere N.Y.,1930,y,"Black and white photograph of Lee Morse. Inscription: To My Record Friends Your for ""Columbia"" Sincerely, Lee Morse","Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 027, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0027,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/39,39,40.jpg,/ijclm/image/40.jpg,image,ijc_lee_morse_025.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_025.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_025_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_025_th.jpg
ijc_lee_morse_026,,Lee Morse Photograph,,,,1930,y,Black and white photograph of Lee Morse sitting and holding a guitar. Inscription: S-63-8,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 028, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0028,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/40,40,41.jpg,/ijclm/image/41.jpg,image,ijc_lee_morse_026.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_026.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_026_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_026_th.jpg
ijc_lee_morse_027,,Lee Morse Headshot,,,,1930,y,Black and white photograph of Lee Morse. Stamped with: Proofs from De Mirjian,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 029, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0029,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/41,41,42.jpg,/ijclm/image/42.jpg,image,ijc_lee_morse_027.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_027.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_027_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_027_th.jpg
ijc_lee_morse_028,,Lee Morse Headshot,,,De Mirjian Studio,1930,y,Black and white photograph of Lee Morse. ,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 030, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0030,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/42,42,43.jpg,/ijclm/image/43.jpg,image,ijc_lee_morse_028.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_028.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_028_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_028_th.jpg
ijc_lee_morse_029,,Lee Morse Posing with Shawl,,,De Mirjian Studio,1930,y,Black and white photograph of Lee Morse posing with a shawl.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 031, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0031,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/43,43,44.jpg,/ijclm/image/44.jpg,image,ijc_lee_morse_029.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_029.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_029_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_029_th.jpg
ijc_lee_morse_030,,Lee Morse Posing with Shawl,,,,1930,y,Black and white photograph of Lee Morse posing with a shawl. Stamped: Proofs from De Mirjian,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 032, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0032,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/44,44,45.jpg,/ijclm/image/45.jpg,image,ijc_lee_morse_030.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_030.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_030_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_030_th.jpg
ijc_lee_morse_031,,Lee Morse Headshot,,,,1930,y,Black and white photograph of Lee Morse.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 033, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0033,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/45,45,46.jpg,/ijclm/image/46.jpg,image,ijc_lee_morse_031.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_031.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_031_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_031_th.jpg
ijc_lee_morse_032,,Lee Morse Headshot,,,,1930,y,Black and white photograph of Lee Morse. Stamped: Proofs from De Mirjian,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 034, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0034,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/46,46,47.jpg,/ijclm/image/47.jpg,image,ijc_lee_morse_032.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_032.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_032_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_032_th.jpg
ijc_lee_morse_033,,Lee Morse Headshot,,,,1930,y,Black and white photograph of Lee Morse. Stamped: Proofs from De Mirjian,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 035, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0035,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/47,47,48.jpg,/ijclm/image/48.jpg,image,ijc_lee_morse_033.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_033.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_033_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_033_th.jpg
ijc_lee_morse_034,,Lee Morse Headshot,,,,1930,y,Black and white photograph of Lee Morse. Stamped: Proofs from De Mirjian,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 036, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0036,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/48,48,49.jpg,/ijclm/image/49.jpg,image,ijc_lee_morse_034.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_034.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_034_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_034_th.jpg
ijc_lee_morse_035,,Lee Morse Autographed Headshot,,,De Mirjian Studio,1930,y,Black and white photograph of Lee Morse. Inscription: For Gene Green,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 037, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0037,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/49,49,50.jpg,/ijclm/image/50.jpg,image,ijc_lee_morse_035.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_035.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_035_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_035_th.jpg
ijc_lee_morse_036,,Lee Morse Autographed Headshot,,,De Mirjian Studio,1930,y,"Black and white photograph of Lee Morse. Inscription: ""For Mr. Simon With sincere regard  Your friend, Lee Morse.","Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 038, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0038,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/50,50,51.jpg,/ijclm/image/51.jpg,image,ijc_lee_morse_036.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_036.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_036_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_036_th.jpg
ijc_lee_morse_037,,Lee Morse and Bob Downey,,,,1930,y,"Black and white photograph of Lee Morse and Bob Downey. Inscription reads: ""For Jackie Boy  Beloved little Son  Mother & ""Daddy"" Bob.","Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 039, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0039,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/51,51,52.jpg,/ijclm/image/52.jpg,image,ijc_lee_morse_037.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_037.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_037_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_037_th.jpg
ijc_lee_morse_038,,Lee Morse with Child,,,,1925,y,Portrait of Lee Morse holding a baby in her arms.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 040, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0040,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/52,52,53.jpg,/ijclm/image/53.jpg,image,ijc_lee_morse_038.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_038.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_038_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_038_th.jpg
ijc_lee_morse_039,,Lee Morse with Child,,,,1925,y,Portrait of Lee Morse holding a baby in her arms.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 041, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0041,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/53,53,54.jpg,/ijclm/image/54.jpg,image,ijc_lee_morse_039.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_039.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_039_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_039_th.jpg
ijc_lee_morse_040,,Child in Uniform,,,,1925,y,Photograph of a young child dressed in a dark uniform jacket and hat.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 042, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0042,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/54,54,55.jpg,/ijclm/image/55.jpg,image,ijc_lee_morse_040.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_040.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_040_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_040_th.jpg
ijc_lee_morse_041,,Lee Morse Group Portrait,,,,1930,y,Lee Morse dressed in a fur jacket stands with her arms around a man and child in front of a house.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 043, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0043,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/55,55,56.jpg,/ijclm/image/56.jpg,image,ijc_lee_morse_041.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_041.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_041_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_041_th.jpg
ijc_lee_morse_042,,Lee Morse in Fur Jacket,,,,1930,y,Lee Morse stands in a fur jacket with a crowd of men standing around her on the porch of a house.,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 044, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC019,LM.0044,Black & white photographs,image/jpeg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,2008-07-28,2014-10-28,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/ijclm/id/56,56,57.jpg,/ijclm/image/57.jpg,image,ijc_lee_morse_042.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/ijc_lee_morse_042.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/small/ijc_lee_morse_042_sm.jpg,https://objects.lib.uidaho.edu/ijc/morse_lee/thumbs/ijc_lee_morse_042_th.jpg
